GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,AMWBE001,NAME_M,AMWBM001
"G53005300703131","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070313","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530703131",,,"Block Group 1, Census Tract 703.13, Pierce County, Washington",458400,"Block Group 1, Census Tract 703.13, Pierce County, Washington",71062
"G53005300703132","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070313","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530703132",,,"Block Group 2, Census Tract 703.13, Pierce County, Washington",447500,"Block Group 2, Census Tract 703.13, Pierce County, Washington",35855
"G53005300703133","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070313","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530703133",,,"Block Group 3, Census Tract 703.13, Pierce County, Washington",302200,"Block Group 3, Census Tract 703.13, Pierce County, Washington",78967
"G53005300703134","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070313","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530703134",,,"Block Group 4, Census Tract 703.13, Pierce County, Washington",337800,"Block Group 4, Census Tract 703.13, Pierce County, Washington",45940
"G53005300703135","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070313","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530703135",,,"Block Group 5, Census Tract 703.13, Pierce County, Washington",376500,"Block Group 5, Census Tract 703.13, Pierce County, Washington",66442
"G53005300703141","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070314","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530703141",,,"Block Group 1, Census Tract 703.14, Pierce County, Washington",398100,"Block Group 1, Census Tract 703.14, Pierce County, Washington",34098
"G53005300703142","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070314","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530703142",,,"Block Group 2, Census Tract 703.14, Pierce County, Washington",569800,"Block Group 2, Census Tract 703.14, Pierce County, Washington",76203
"G53005300703151","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070315","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530703151",,,"Block Group 1, Census Tract 703.15, Pierce County, Washington",452900,"Block Group 1, Census Tract 703.15, Pierce County, Washington",46666
"G53005300703152","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070315","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530703152",,,"Block Group 2, Census Tract 703.15, Pierce County, Washington",427200,"Block Group 2, Census Tract 703.15, Pierce County, Washington",24072
"G53005300703153","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070315","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530703153",,,"Block Group 3, Census Tract 703.15, Pierce County, Washington",478100,"Block Group 3, Census Tract 703.15, Pierce County, Washington",62425
"G53005300703154","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070315","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530703154",,,"Block Group 4, Census Tract 703.15, Pierce County, Washington",470000,"Block Group 4, Census Tract 703.15, Pierce County, Washington",364331
"G53005300703161","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070316","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530703161",,,"Block Group 1, Census Tract 703.16, Pierce County, Washington",493200,"Block Group 1, Census Tract 703.16, Pierce County, Washington",106474
"G53005300703162","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070316","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530703162",,,"Block Group 2, Census Tract 703.16, Pierce County, Washington",,"Block Group 2, Census Tract 703.16, Pierce County, Washington",
"G53005300703163","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070316","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530703163",,,"Block Group 3, Census Tract 703.16, Pierce County, Washington",431800,"Block Group 3, Census Tract 703.16, Pierce County, Washington",51798
"G53005300703164","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070316","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530703164",,,"Block Group 4, Census Tract 703.16, Pierce County, Washington",259400,"Block Group 4, Census Tract 703.16, Pierce County, Washington",30597
"G53005300704011","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070401","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530704011",,,"Block Group 1, Census Tract 704.01, Pierce County, Washington",317800,"Block Group 1, Census Tract 704.01, Pierce County, Washington",24078
"G53005300704012","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070401","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530704012",,,"Block Group 2, Census Tract 704.01, Pierce County, Washington",386300,"Block Group 2, Census Tract 704.01, Pierce County, Washington",148558
"G53005300704031","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070403","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530704031",,,"Block Group 1, Census Tract 704.03, Pierce County, Washington",315900,"Block Group 1, Census Tract 704.03, Pierce County, Washington",38406
"G53005300704032","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070403","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530704032",,,"Block Group 2, Census Tract 704.03, Pierce County, Washington",271700,"Block Group 2, Census Tract 704.03, Pierce County, Washington",82611
"G53005300704033","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070403","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530704033",,,"Block Group 3, Census Tract 704.03, Pierce County, Washington",270800,"Block Group 3, Census Tract 704.03, Pierce County, Washington",24438
"G53005300704041","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070404","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530704041",,,"Block Group 1, Census Tract 704.04, Pierce County, Washington",295700,"Block Group 1, Census Tract 704.04, Pierce County, Washington",47311
"G53005300704042","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070404","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530704042",,,"Block Group 2, Census Tract 704.04, Pierce County, Washington",294600,"Block Group 2, Census Tract 704.04, Pierce County, Washington",30113
"G53005300704043","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070404","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530704043",,,"Block Group 3, Census Tract 704.04, Pierce County, Washington",388500,"Block Group 3, Census Tract 704.04, Pierce County, Washington",55478
"G53005300704044","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070404","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530704044",,,"Block Group 4, Census Tract 704.04, Pierce County, Washington",387800,"Block Group 4, Census Tract 704.04, Pierce County, Washington",35349
"G53005300707031","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070703","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530707031",,,"Block Group 1, Census Tract 707.03, Pierce County, Washington",350400,"Block Group 1, Census Tract 707.03, Pierce County, Washington",21464
"G53005300707032","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070703","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530707032",,,"Block Group 2, Census Tract 707.03, Pierce County, Washington",294500,"Block Group 2, Census Tract 707.03, Pierce County, Washington",93748
"G53005300707033","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070703","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530707033",,,"Block Group 3, Census Tract 707.03, Pierce County, Washington",339400,"Block Group 3, Census Tract 707.03, Pierce County, Washington",105328
"G53005300707034","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070703","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530707034",,,"Block Group 4, Census Tract 707.03, Pierce County, Washington",359100,"Block Group 4, Census Tract 707.03, Pierce County, Washington",45221
"G53005300707035","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"070703","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530707035",,,"Block Group 5, Census Tract 707.03, Pierce County, Washington",338400,"Block Group 5, Census Tract 707.03, Pierce County, Washington",24738
"G53005300711001","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071100","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530711001",,,"Block Group 1, Census Tract 711, Pierce County, Washington",246700,"Block Group 1, Census Tract 711, Pierce County, Washington",88369
"G53005300711002","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071100","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530711002",,,"Block Group 2, Census Tract 711, Pierce County, Washington",347700,"Block Group 2, Census Tract 711, Pierce County, Washington",19701
"G53005300712051","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071205","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712051",,,"Block Group 1, Census Tract 712.05, Pierce County, Washington",218800,"Block Group 1, Census Tract 712.05, Pierce County, Washington",144869
"G53005300712052","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071205","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712052",,,"Block Group 2, Census Tract 712.05, Pierce County, Washington",318700,"Block Group 2, Census Tract 712.05, Pierce County, Washington",28750
"G53005300712053","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071205","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712053",,,"Block Group 3, Census Tract 712.05, Pierce County, Washington",360000,"Block Group 3, Census Tract 712.05, Pierce County, Washington",30728
"G53005300712054","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071205","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712054",,,"Block Group 4, Census Tract 712.05, Pierce County, Washington",453500,"Block Group 4, Census Tract 712.05, Pierce County, Washington",31596
"G53005300712061","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071206","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712061",,,"Block Group 1, Census Tract 712.06, Pierce County, Washington",414800,"Block Group 1, Census Tract 712.06, Pierce County, Washington",87254
"G53005300712062","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071206","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712062",,,"Block Group 2, Census Tract 712.06, Pierce County, Washington",240900,"Block Group 2, Census Tract 712.06, Pierce County, Washington",92977
"G53005300712063","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071206","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712063",,,"Block Group 3, Census Tract 712.06, Pierce County, Washington",351800,"Block Group 3, Census Tract 712.06, Pierce County, Washington",62737
"G53005300712064","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071206","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712064",,,"Block Group 4, Census Tract 712.06, Pierce County, Washington",411600,"Block Group 4, Census Tract 712.06, Pierce County, Washington",70440
"G53005300712065","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071206","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712065",,,"Block Group 5, Census Tract 712.06, Pierce County, Washington",392100,"Block Group 5, Census Tract 712.06, Pierce County, Washington",48514
"G53005300712071","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071207","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712071",,,"Block Group 1, Census Tract 712.07, Pierce County, Washington",281100,"Block Group 1, Census Tract 712.07, Pierce County, Washington",48111
"G53005300712072","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071207","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712072",,,"Block Group 2, Census Tract 712.07, Pierce County, Washington",385300,"Block Group 2, Census Tract 712.07, Pierce County, Washington",84197
"G53005300712073","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071207","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712073",,,"Block Group 3, Census Tract 712.07, Pierce County, Washington",,"Block Group 3, Census Tract 712.07, Pierce County, Washington",
"G53005300712074","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071207","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712074",,,"Block Group 4, Census Tract 712.07, Pierce County, Washington",,"Block Group 4, Census Tract 712.07, Pierce County, Washington",
"G53005300712091","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071209","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712091",,,"Block Group 1, Census Tract 712.09, Pierce County, Washington",360700,"Block Group 1, Census Tract 712.09, Pierce County, Washington",13017
"G53005300712092","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071209","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712092",,,"Block Group 2, Census Tract 712.09, Pierce County, Washington",306700,"Block Group 2, Census Tract 712.09, Pierce County, Washington",41431
"G53005300712093","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071209","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712093",,,"Block Group 3, Census Tract 712.09, Pierce County, Washington",361900,"Block Group 3, Census Tract 712.09, Pierce County, Washington",24653
"G53005300712101","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071210","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712101",,,"Block Group 1, Census Tract 712.10, Pierce County, Washington",415500,"Block Group 1, Census Tract 712.10, Pierce County, Washington",60736
"G53005300712102","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071210","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712102",,,"Block Group 2, Census Tract 712.10, Pierce County, Washington",450000,"Block Group 2, Census Tract 712.10, Pierce County, Washington",74478
"G53005300712103","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071210","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712103",,,"Block Group 3, Census Tract 712.10, Pierce County, Washington",362800,"Block Group 3, Census Tract 712.10, Pierce County, Washington",21280
"G53005300712104","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071210","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712104",,,"Block Group 4, Census Tract 712.10, Pierce County, Washington",387800,"Block Group 4, Census Tract 712.10, Pierce County, Washington",108412
"G53005300712111","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071211","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712111",,,"Block Group 1, Census Tract 712.11, Pierce County, Washington",294700,"Block Group 1, Census Tract 712.11, Pierce County, Washington",94648
"G53005300712112","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071211","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712112",,,"Block Group 2, Census Tract 712.11, Pierce County, Washington",236100,"Block Group 2, Census Tract 712.11, Pierce County, Washington",235941
"G53005300712113","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071211","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712113",,,"Block Group 3, Census Tract 712.11, Pierce County, Washington",321600,"Block Group 3, Census Tract 712.11, Pierce County, Washington",105514
"G53005300712121","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071212","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712121",,,"Block Group 1, Census Tract 712.12, Pierce County, Washington",420600,"Block Group 1, Census Tract 712.12, Pierce County, Washington",131262
"G53005300712122","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071212","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712122",,,"Block Group 2, Census Tract 712.12, Pierce County, Washington",,"Block Group 2, Census Tract 712.12, Pierce County, Washington",
"G53005300712123","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071212","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530712123",,,"Block Group 3, Census Tract 712.12, Pierce County, Washington",341300,"Block Group 3, Census Tract 712.12, Pierce County, Washington",32653
"G53005300713041","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071304","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530713041",,,"Block Group 1, Census Tract 713.04, Pierce County, Washington",231000,"Block Group 1, Census Tract 713.04, Pierce County, Washington",51149
"G53005300713042","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071304","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530713042",,,"Block Group 2, Census Tract 713.04, Pierce County, Washington",351800,"Block Group 2, Census Tract 713.04, Pierce County, Washington",28995
"G53005300713043","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071304","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530713043",,,"Block Group 3, Census Tract 713.04, Pierce County, Washington",237600,"Block Group 3, Census Tract 713.04, Pierce County, Washington",71594
"G53005300713044","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071304","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530713044",,,"Block Group 4, Census Tract 713.04, Pierce County, Washington",369900,"Block Group 4, Census Tract 713.04, Pierce County, Washington",25456
"G53005300713051","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071305","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530713051",,,"Block Group 1, Census Tract 713.05, Pierce County, Washington",255700,"Block Group 1, Census Tract 713.05, Pierce County, Washington",46761
"G53005300713052","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071305","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530713052",,,"Block Group 2, Census Tract 713.05, Pierce County, Washington",383300,"Block Group 2, Census Tract 713.05, Pierce County, Washington",107245
"G53005300713053","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071305","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530713053",,,"Block Group 3, Census Tract 713.05, Pierce County, Washington",282900,"Block Group 3, Census Tract 713.05, Pierce County, Washington",65298
"G53005300713061","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071306","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530713061",,,"Block Group 1, Census Tract 713.06, Pierce County, Washington",330900,"Block Group 1, Census Tract 713.06, Pierce County, Washington",32305
"G53005300713062","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071306","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530713062",,,"Block Group 2, Census Tract 713.06, Pierce County, Washington",268400,"Block Group 2, Census Tract 713.06, Pierce County, Washington",24900
"G53005300713063","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071306","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530713063",,,"Block Group 3, Census Tract 713.06, Pierce County, Washington",328600,"Block Group 3, Census Tract 713.06, Pierce County, Washington",40354
"G53005300713064","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071306","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530713064",,,"Block Group 4, Census Tract 713.06, Pierce County, Washington",352500,"Block Group 4, Census Tract 713.06, Pierce County, Washington",32916
"G53005300713065","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071306","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530713065",,,"Block Group 5, Census Tract 713.06, Pierce County, Washington",334600,"Block Group 5, Census Tract 713.06, Pierce County, Washington",22882
"G53005300713071","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071307","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530713071",,,"Block Group 1, Census Tract 713.07, Pierce County, Washington",372800,"Block Group 1, Census Tract 713.07, Pierce County, Washington",25886
"G53005300713072","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071307","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530713072",,,"Block Group 2, Census Tract 713.07, Pierce County, Washington",367500,"Block Group 2, Census Tract 713.07, Pierce County, Washington",35961
"G53005300713073","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071307","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530713073",,,"Block Group 3, Census Tract 713.07, Pierce County, Washington",294600,"Block Group 3, Census Tract 713.07, Pierce County, Washington",90034
"G53005300713074","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071307","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530713074",,,"Block Group 4, Census Tract 713.07, Pierce County, Washington",364400,"Block Group 4, Census Tract 713.07, Pierce County, Washington",18824
"G53005300713091","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071309","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530713091",,,"Block Group 1, Census Tract 713.09, Pierce County, Washington",297300,"Block Group 1, Census Tract 713.09, Pierce County, Washington",34616
"G53005300713092","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071309","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530713092",,,"Block Group 2, Census Tract 713.09, Pierce County, Washington",268800,"Block Group 2, Census Tract 713.09, Pierce County, Washington",43092
"G53005300713093","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071309","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530713093",,,"Block Group 3, Census Tract 713.09, Pierce County, Washington",312100,"Block Group 3, Census Tract 713.09, Pierce County, Washington",55713
"G53005300713101","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071310","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530713101",,,"Block Group 1, Census Tract 713.10, Pierce County, Washington",346900,"Block Group 1, Census Tract 713.10, Pierce County, Washington",37835
"G53005300713102","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071310","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530713102",,,"Block Group 2, Census Tract 713.10, Pierce County, Washington",404300,"Block Group 2, Census Tract 713.10, Pierce County, Washington",41722
"G53005300713103","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071310","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530713103",,,"Block Group 3, Census Tract 713.10, Pierce County, Washington",284500,"Block Group 3, Census Tract 713.10, Pierce County, Washington",24730
"G53005300713104","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071310","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530713104",,,"Block Group 4, Census Tract 713.10, Pierce County, Washington",372100,"Block Group 4, Census Tract 713.10, Pierce County, Washington",37708
"G53005300714031","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071403","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530714031",,,"Block Group 1, Census Tract 714.03, Pierce County, Washington",280200,"Block Group 1, Census Tract 714.03, Pierce County, Washington",25988
"G53005300714032","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071403","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530714032",,,"Block Group 2, Census Tract 714.03, Pierce County, Washington",248200,"Block Group 2, Census Tract 714.03, Pierce County, Washington",31923
"G53005300714033","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071403","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530714033",,,"Block Group 3, Census Tract 714.03, Pierce County, Washington",243300,"Block Group 3, Census Tract 714.03, Pierce County, Washington",28986
"G53005300714081","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071408","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530714081",,,"Block Group 1, Census Tract 714.08, Pierce County, Washington",251700,"Block Group 1, Census Tract 714.08, Pierce County, Washington",29166
"G53005300714082","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071408","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530714082",,,"Block Group 2, Census Tract 714.08, Pierce County, Washington",309600,"Block Group 2, Census Tract 714.08, Pierce County, Washington",64437
"G53005300714083","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071408","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530714083",,,"Block Group 3, Census Tract 714.08, Pierce County, Washington",201900,"Block Group 3, Census Tract 714.08, Pierce County, Washington",52569
"G53005300714091","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071409","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530714091",,,"Block Group 1, Census Tract 714.09, Pierce County, Washington",213800,"Block Group 1, Census Tract 714.09, Pierce County, Washington",47805
"G53005300714092","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071409","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530714092",,,"Block Group 2, Census Tract 714.09, Pierce County, Washington",229600,"Block Group 2, Census Tract 714.09, Pierce County, Washington",26608
"G53005300714093","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071409","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530714093",,,"Block Group 3, Census Tract 714.09, Pierce County, Washington",228000,"Block Group 3, Census Tract 714.09, Pierce County, Washington",18972
"G53005300714111","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071411","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530714111",,,"Block Group 1, Census Tract 714.11, Pierce County, Washington",320000,"Block Group 1, Census Tract 714.11, Pierce County, Washington",27010
"G53005300714112","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071411","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530714112",,,"Block Group 2, Census Tract 714.11, Pierce County, Washington",,"Block Group 2, Census Tract 714.11, Pierce County, Washington",
"G53005300714113","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071411","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530714113",,,"Block Group 3, Census Tract 714.11, Pierce County, Washington",284100,"Block Group 3, Census Tract 714.11, Pierce County, Washington",41170
"G53005300714121","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071412","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530714121",,,"Block Group 1, Census Tract 714.12, Pierce County, Washington",348800,"Block Group 1, Census Tract 714.12, Pierce County, Washington",36171
"G53005300714122","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071412","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530714122",,,"Block Group 2, Census Tract 714.12, Pierce County, Washington",271200,"Block Group 2, Census Tract 714.12, Pierce County, Washington",41647
"G53005300714123","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071412","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530714123",,,"Block Group 3, Census Tract 714.12, Pierce County, Washington",321500,"Block Group 3, Census Tract 714.12, Pierce County, Washington",34355
"G53005300714124","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071412","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530714124",,,"Block Group 4, Census Tract 714.12, Pierce County, Washington",296100,"Block Group 4, Census Tract 714.12, Pierce County, Washington",56670
"G53005300714125","2016-2020","WA",,,"Washington","53","Pierce County","053",,,"071412","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US530530714125",,,"Block Group 5, Census Tract 714.12, Pierce County, Washington",347200,"Block Group 5, Census Tract 714.12, Pierce County, Washington",82637
