GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,JTIE001,NAME_M,JTIM001
"G44340","2006-2010","US",,,,,,,,,,,,,,,,"Statesboro, GA Micro Area","44340",,,,,,,,,,,,,,,,"31000US44340",,,"Statesboro, GA Micro Area",135500,"Statesboro, GA Micro Area",8608
"G44380","2006-2010","US",,,,,,,,,,,,,,,,"Statesville-Mooresville, NC Micro Area","44380",,,,,,,,,,,,,,,,"31000US44380",,,"Statesville-Mooresville, NC Micro Area",164300,"Statesville-Mooresville, NC Micro Area",3370
"G44420","2006-2010","US",,,,,,,,,,,,,,,,"Staunton-Waynesboro, VA Micro Area","44420",,,,,,,,,,,,,,,,"31000US44420",,,"Staunton-Waynesboro, VA Micro Area",179200,"Staunton-Waynesboro, VA Micro Area",3603
"G44500","2006-2010","US",,,,,,,,,,,,,,,,"Stephenville, TX Micro Area","44500",,,,,,,,,,,,,,,,"31000US44500",,,"Stephenville, TX Micro Area",110900,"Stephenville, TX Micro Area",6877
"G44540","2006-2010","US",,,,,,,,,,,,,,,,"Sterling, CO Micro Area","44540",,,,,,,,,,,,,,,,"31000US44540",,,"Sterling, CO Micro Area",119900,"Sterling, CO Micro Area",10026
"G44580","2006-2010","US",,,,,,,,,,,,,,,,"Sterling, IL Micro Area","44580",,,,,,,,,,,,,,,,"31000US44580",,,"Sterling, IL Micro Area",98100,"Sterling, IL Micro Area",2337
"G44600","2006-2010","US",,,,,,,,,,,,,,,,"Steubenville-Weirton, OH-WV Metro Area","44600",,,,,,,,,,,,,,,,"31000US44600",,,"Steubenville-Weirton, OH-WV Metro Area",85100,"Steubenville-Weirton, OH-WV Metro Area",1765
"G44620","2006-2010","US",,,,,,,,,,,,,,,,"Stevens Point, WI Micro Area","44620",,,,,,,,,,,,,,,,"31000US44620",,,"Stevens Point, WI Micro Area",143100,"Stevens Point, WI Micro Area",2021
"G44660","2006-2010","US",,,,,,,,,,,,,,,,"Stillwater, OK Micro Area","44660",,,,,,,,,,,,,,,,"31000US44660",,,"Stillwater, OK Micro Area",116000,"Stillwater, OK Micro Area",4348
"G44700","2006-2010","US",,,,,,,,,,,,,,,,"Stockton, CA Metro Area","44700",,,,,,,,,,,,,,,,"31000US44700",,,"Stockton, CA Metro Area",318600,"Stockton, CA Metro Area",4078
"G44740","2006-2010","US",,,,,,,,,,,,,,,,"Storm Lake, IA Micro Area","44740",,,,,,,,,,,,,,,,"31000US44740",,,"Storm Lake, IA Micro Area",87600,"Storm Lake, IA Micro Area",2122
"G44780","2006-2010","US",,,,,,,,,,,,,,,,"Sturgis, MI Micro Area","44780",,,,,,,,,,,,,,,,"31000US44780",,,"Sturgis, MI Micro Area",116200,"Sturgis, MI Micro Area",2206
"G44860","2006-2010","US",,,,,,,,,,,,,,,,"Sulphur Springs, TX Micro Area","44860",,,,,,,,,,,,,,,,"31000US44860",,,"Sulphur Springs, TX Micro Area",95300,"Sulphur Springs, TX Micro Area",4155
"G44900","2006-2010","US",,,,,,,,,,,,,,,,"Summerville, GA Micro Area","44900",,,,,,,,,,,,,,,,"31000US44900",,,"Summerville, GA Micro Area",80400,"Summerville, GA Micro Area",4224
"G44940","2006-2010","US",,,,,,,,,,,,,,,,"Sumter, SC Metro Area","44940",,,,,,,,,,,,,,,,"31000US44940",,,"Sumter, SC Metro Area",98800,"Sumter, SC Metro Area",2851
"G44980","2006-2010","US",,,,,,,,,,,,,,,,"Sunbury, PA Micro Area","44980",,,,,,,,,,,,,,,,"31000US44980",,,"Sunbury, PA Micro Area",93500,"Sunbury, PA Micro Area",2224
"G45000","2006-2010","US",,,,,,,,,,,,,,,,"Susanville, CA Micro Area","45000",,,,,,,,,,,,,,,,"31000US45000",,,"Susanville, CA Micro Area",217300,"Susanville, CA Micro Area",14918
"G45020","2006-2010","US",,,,,,,,,,,,,,,,"Sweetwater, TX Micro Area","45020",,,,,,,,,,,,,,,,"31000US45020",,,"Sweetwater, TX Micro Area",51600,"Sweetwater, TX Micro Area",5975
"G45060","2006-2010","US",,,,,,,,,,,,,,,,"Syracuse, NY Metro Area","45060",,,,,,,,,,,,,,,,"31000US45060",,,"Syracuse, NY Metro Area",115600,"Syracuse, NY Metro Area",1097
"G45140","2006-2010","US",,,,,,,,,,,,,,,,"Tahlequah, OK Micro Area","45140",,,,,,,,,,,,,,,,"31000US45140",,,"Tahlequah, OK Micro Area",97100,"Tahlequah, OK Micro Area",5810
"G45180","2006-2010","US",,,,,,,,,,,,,,,,"Talladega-Sylacauga, AL Micro Area","45180",,,,,,,,,,,,,,,,"31000US45180",,,"Talladega-Sylacauga, AL Micro Area",87000,"Talladega-Sylacauga, AL Micro Area",3015
"G45220","2006-2010","US",,,,,,,,,,,,,,,,"Tallahassee, FL Metro Area","45220",,,,,,,,,,,,,,,,"31000US45220",,,"Tallahassee, FL Metro Area",175200,"Tallahassee, FL Metro Area",2895
"G45260","2006-2010","US",,,,,,,,,,,,,,,,"Tallulah, LA Micro Area","45260",,,,,,,,,,,,,,,,"31000US45260",,,"Tallulah, LA Micro Area",71400,"Tallulah, LA Micro Area",5529
"G45300","2006-2010","US",,,,,,,,,,,,,,,,"Tampa-St. Petersburg-Clearwater, FL Metro Area","45300",,,,,,,,,,,,,,,,"31000US45300",,,"Tampa-St. Petersburg-Clearwater, FL Metro Area",182400,"Tampa-St. Petersburg-Clearwater, FL Metro Area",1167
"G45340","2006-2010","US",,,,,,,,,,,,,,,,"Taos, NM Micro Area","45340",,,,,,,,,,,,,,,,"31000US45340",,,"Taos, NM Micro Area",212400,"Taos, NM Micro Area",20424
"G45380","2006-2010","US",,,,,,,,,,,,,,,,"Taylorville, IL Micro Area","45380",,,,,,,,,,,,,,,,"31000US45380",,,"Taylorville, IL Micro Area",80500,"Taylorville, IL Micro Area",2009
"G45460","2006-2010","US",,,,,,,,,,,,,,,,"Terre Haute, IN Metro Area","45460",,,,,,,,,,,,,,,,"31000US45460",,,"Terre Haute, IN Metro Area",85900,"Terre Haute, IN Metro Area",1644
"G45500","2006-2010","US",,,,,,,,,,,,,,,,"Texarkana, TX-Texarkana, AR Metro Area","45500",,,,,,,,,,,,,,,,"31000US45500",,,"Texarkana, TX-Texarkana, AR Metro Area",87800,"Texarkana, TX-Texarkana, AR Metro Area",2315
"G45520","2006-2010","US",,,,,,,,,,,,,,,,"The Dalles, OR Micro Area","45520",,,,,,,,,,,,,,,,"31000US45520",,,"The Dalles, OR Micro Area",188400,"The Dalles, OR Micro Area",7289
"G45540","2006-2010","US",,,,,,,,,,,,,,,,"The Villages, FL Micro Area","45540",,,,,,,,,,,,,,,,"31000US45540",,,"The Villages, FL Micro Area",184000,"The Villages, FL Micro Area",4061
"G45580","2006-2010","US",,,,,,,,,,,,,,,,"Thomaston, GA Micro Area","45580",,,,,,,,,,,,,,,,"31000US45580",,,"Thomaston, GA Micro Area",93700,"Thomaston, GA Micro Area",5231
"G45620","2006-2010","US",,,,,,,,,,,,,,,,"Thomasville, GA Micro Area","45620",,,,,,,,,,,,,,,,"31000US45620",,,"Thomasville, GA Micro Area",137200,"Thomasville, GA Micro Area",10862
"G45640","2006-2010","US",,,,,,,,,,,,,,,,"Thomasville-Lexington, NC Micro Area","45640",,,,,,,,,,,,,,,,"31000US45640",,,"Thomasville-Lexington, NC Micro Area",128200,"Thomasville-Lexington, NC Micro Area",2762
"G45660","2006-2010","US",,,,,,,,,,,,,,,,"Tiffin, OH Micro Area","45660",,,,,,,,,,,,,,,,"31000US45660",,,"Tiffin, OH Micro Area",101100,"Tiffin, OH Micro Area",3074
"G45700","2006-2010","US",,,,,,,,,,,,,,,,"Tifton, GA Micro Area","45700",,,,,,,,,,,,,,,,"31000US45700",,,"Tifton, GA Micro Area",109500,"Tifton, GA Micro Area",7401
"G45740","2006-2010","US",,,,,,,,,,,,,,,,"Toccoa, GA Micro Area","45740",,,,,,,,,,,,,,,,"31000US45740",,,"Toccoa, GA Micro Area",108100,"Toccoa, GA Micro Area",9515
"G45780","2006-2010","US",,,,,,,,,,,,,,,,"Toledo, OH Metro Area","45780",,,,,,,,,,,,,,,,"31000US45780",,,"Toledo, OH Metro Area",131000,"Toledo, OH Metro Area",1125
"G45820","2006-2010","US",,,,,,,,,,,,,,,,"Topeka, KS Metro Area","45820",,,,,,,,,,,,,,,,"31000US45820",,,"Topeka, KS Metro Area",114900,"Topeka, KS Metro Area",1356
"G45860","2006-2010","US",,,,,,,,,,,,,,,,"Torrington, CT Micro Area","45860",,,,,,,,,,,,,,,,"31000US45860",,,"Torrington, CT Micro Area",285800,"Torrington, CT Micro Area",4131
"G45900","2006-2010","US",,,,,,,,,,,,,,,,"Traverse City, MI Micro Area","45900",,,,,,,,,,,,,,,,"31000US45900",,,"Traverse City, MI Micro Area",172200,"Traverse City, MI Micro Area",2101
"G45940","2006-2010","US",,,,,,,,,,,,,,,,"Trenton-Ewing, NJ Metro Area","45940",,,,,,,,,,,,,,,,"31000US45940",,,"Trenton-Ewing, NJ Metro Area",309300,"Trenton-Ewing, NJ Metro Area",4204
"G45980","2006-2010","US",,,,,,,,,,,,,,,,"Troy, AL Micro Area","45980",,,,,,,,,,,,,,,,"31000US45980",,,"Troy, AL Micro Area",93900,"Troy, AL Micro Area",7737
"G46020","2006-2010","US",,,,,,,,,,,,,,,,"Truckee-Grass Valley, CA Micro Area","46020",,,,,,,,,,,,,,,,"31000US46020",,,"Truckee-Grass Valley, CA Micro Area",444100,"Truckee-Grass Valley, CA Micro Area",8885
"G46060","2006-2010","US",,,,,,,,,,,,,,,,"Tucson, AZ Metro Area","46060",,,,,,,,,,,,,,,,"31000US46060",,,"Tucson, AZ Metro Area",198300,"Tucson, AZ Metro Area",1651
"G46100","2006-2010","US",,,,,,,,,,,,,,,,"Tullahoma, TN Micro Area","46100",,,,,,,,,,,,,,,,"31000US46100",,,"Tullahoma, TN Micro Area",116800,"Tullahoma, TN Micro Area",2679
"G46140","2006-2010","US",,,,,,,,,,,,,,,,"Tulsa, OK Metro Area","46140",,,,,,,,,,,,,,,,"31000US46140",,,"Tulsa, OK Metro Area",121900,"Tulsa, OK Metro Area",1044
"G46180","2006-2010","US",,,,,,,,,,,,,,,,"Tupelo, MS Micro Area","46180",,,,,,,,,,,,,,,,"31000US46180",,,"Tupelo, MS Micro Area",95600,"Tupelo, MS Micro Area",2421
"G46220","2006-2010","US",,,,,,,,,,,,,,,,"Tuscaloosa, AL Metro Area","46220",,,,,,,,,,,,,,,,"31000US46220",,,"Tuscaloosa, AL Metro Area",138800,"Tuscaloosa, AL Metro Area",2425
"G46260","2006-2010","US",,,,,,,,,,,,,,,,"Tuskegee, AL Micro Area","46260",,,,,,,,,,,,,,,,"31000US46260",,,"Tuskegee, AL Micro Area",79200,"Tuskegee, AL Micro Area",4387
"G46300","2006-2010","US",,,,,,,,,,,,,,,,"Twin Falls, ID Micro Area","46300",,,,,,,,,,,,,,,,"31000US46300",,,"Twin Falls, ID Micro Area",146000,"Twin Falls, ID Micro Area",3212
"G46340","2006-2010","US",,,,,,,,,,,,,,,,"Tyler, TX Metro Area","46340",,,,,,,,,,,,,,,,"31000US46340",,,"Tyler, TX Metro Area",118000,"Tyler, TX Metro Area",2906
"G46380","2006-2010","US",,,,,,,,,,,,,,,,"Ukiah, CA Micro Area","46380",,,,,,,,,,,,,,,,"31000US46380",,,"Ukiah, CA Micro Area",410600,"Ukiah, CA Micro Area",12132
"G46420","2006-2010","US",,,,,,,,,,,,,,,,"Union, SC Micro Area","46420",,,,,,,,,,,,,,,,"31000US46420",,,"Union, SC Micro Area",74300,"Union, SC Micro Area",3099
"G46460","2006-2010","US",,,,,,,,,,,,,,,,"Union City, TN-KY Micro Area","46460",,,,,,,,,,,,,,,,"31000US46460",,,"Union City, TN-KY Micro Area",83100,"Union City, TN-KY Micro Area",3126
"G46500","2006-2010","US",,,,,,,,,,,,,,,,"Urbana, OH Micro Area","46500",,,,,,,,,,,,,,,,"31000US46500",,,"Urbana, OH Micro Area",124900,"Urbana, OH Micro Area",4037
"G46540","2006-2010","US",,,,,,,,,,,,,,,,"Utica-Rome, NY Metro Area","46540",,,,,,,,,,,,,,,,"31000US46540",,,"Utica-Rome, NY Metro Area",98200,"Utica-Rome, NY Metro Area",1119
"G46580","2006-2010","PR",,,,,,,,,,,,,,,,"Utuado, PR Micro Area","46580",,,,,,,,,,,,,,,,"31000US46580",,,"Utuado, PR Micro Area",90100,"Utuado, PR Micro Area",3939
"G46620","2006-2010","US",,,,,,,,,,,,,,,,"Uvalde, TX Micro Area","46620",,,,,,,,,,,,,,,,"31000US46620",,,"Uvalde, TX Micro Area",64400,"Uvalde, TX Micro Area",4313
"G46660","2006-2010","US",,,,,,,,,,,,,,,,"Valdosta, GA Metro Area","46660",,,,,,,,,,,,,,,,"31000US46660",,,"Valdosta, GA Metro Area",119600,"Valdosta, GA Metro Area",3591
"G46700","2006-2010","US",,,,,,,,,,,,,,,,"Vallejo-Fairfield, CA Metro Area","46700",,,,,,,,,,,,,,,,"31000US46700",,,"Vallejo-Fairfield, CA Metro Area",389800,"Vallejo-Fairfield, CA Metro Area",4669
"G46740","2006-2010","US",,,,,,,,,,,,,,,,"Valley, AL Micro Area","46740",,,,,,,,,,,,,,,,"31000US46740",,,"Valley, AL Micro Area",82200,"Valley, AL Micro Area",2678
"G46780","2006-2010","US",,,,,,,,,,,,,,,,"Van Wert, OH Micro Area","46780",,,,,,,,,,,,,,,,"31000US46780",,,"Van Wert, OH Micro Area",88100,"Van Wert, OH Micro Area",2469
"G46820","2006-2010","US",,,,,,,,,,,,,,,,"Vermillion, SD Micro Area","46820",,,,,,,,,,,,,,,,"31000US46820",,,"Vermillion, SD Micro Area",116900,"Vermillion, SD Micro Area",12212
"G46860","2006-2010","US",,,,,,,,,,,,,,,,"Vernal, UT Micro Area","46860",,,,,,,,,,,,,,,,"31000US46860",,,"Vernal, UT Micro Area",183100,"Vernal, UT Micro Area",6934
"G46900","2006-2010","US",,,,,,,,,,,,,,,,"Vernon, TX Micro Area","46900",,,,,,,,,,,,,,,,"31000US46900",,,"Vernon, TX Micro Area",57500,"Vernon, TX Micro Area",7064
"G46980","2006-2010","US",,,,,,,,,,,,,,,,"Vicksburg, MS Micro Area","46980",,,,,,,,,,,,,,,,"31000US46980",,,"Vicksburg, MS Micro Area",99700,"Vicksburg, MS Micro Area",5176
"G47020","2006-2010","US",,,,,,,,,,,,,,,,"Victoria, TX Metro Area","47020",,,,,,,,,,,,,,,,"31000US47020",,,"Victoria, TX Metro Area",96900,"Victoria, TX Metro Area",2677
"G47080","2006-2010","US",,,,,,,,,,,,,,,,"Vidalia, GA Micro Area","47080",,,,,,,,,,,,,,,,"31000US47080",,,"Vidalia, GA Micro Area",84300,"Vidalia, GA Micro Area",4803
"G47180","2006-2010","US",,,,,,,,,,,,,,,,"Vincennes, IN Micro Area","47180",,,,,,,,,,,,,,,,"31000US47180",,,"Vincennes, IN Micro Area",84700,"Vincennes, IN Micro Area",3280
"G47220","2006-2010","US",,,,,,,,,,,,,,,,"Vineland-Millville-Bridgeton, NJ Metro Area","47220",,,,,,,,,,,,,,,,"31000US47220",,,"Vineland-Millville-Bridgeton, NJ Metro Area",175500,"Vineland-Millville-Bridgeton, NJ Metro Area",3398
"G47260","2006-2010","US",,,,,,,,,,,,,,,,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area","47260",,,,,,,,,,,,,,,,"31000US47260",,,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",244200,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",1276
"G47300","2006-2010","US",,,,,,,,,,,,,,,,"Visalia-Porterville, CA Metro Area","47300",,,,,,,,,,,,,,,,"31000US47300",,,"Visalia-Porterville, CA Metro Area",211200,"Visalia-Porterville, CA Metro Area",2917
"G47340","2006-2010","US",,,,,,,,,,,,,,,,"Wabash, IN Micro Area","47340",,,,,,,,,,,,,,,,"31000US47340",,,"Wabash, IN Micro Area",96400,"Wabash, IN Micro Area",3518
"G47380","2006-2010","US",,,,,,,,,,,,,,,,"Waco, TX Metro Area","47380",,,,,,,,,,,,,,,,"31000US47380",,,"Waco, TX Metro Area",101000,"Waco, TX Metro Area",2309
"G47420","2006-2010","US",,,,,,,,,,,,,,,,"Wahpeton, ND-MN Micro Area","47420",,,,,,,,,,,,,,,,"31000US47420",,,"Wahpeton, ND-MN Micro Area",96600,"Wahpeton, ND-MN Micro Area",5375
"G47460","2006-2010","US",,,,,,,,,,,,,,,,"Walla Walla, WA Micro Area","47460",,,,,,,,,,,,,,,,"31000US47460",,,"Walla Walla, WA Micro Area",195200,"Walla Walla, WA Micro Area",6047
"G47500","2006-2010","US",,,,,,,,,,,,,,,,"Walterboro, SC Micro Area","47500",,,,,,,,,,,,,,,,"31000US47500",,,"Walterboro, SC Micro Area",90000,"Walterboro, SC Micro Area",4344
"G47540","2006-2010","US",,,,,,,,,,,,,,,,"Wapakoneta, OH Micro Area","47540",,,,,,,,,,,,,,,,"31000US47540",,,"Wapakoneta, OH Micro Area",125000,"Wapakoneta, OH Micro Area",3424
"G47580","2006-2010","US",,,,,,,,,,,,,,,,"Warner Robins, GA Metro Area","47580",,,,,,,,,,,,,,,,"31000US47580",,,"Warner Robins, GA Metro Area",132500,"Warner Robins, GA Metro Area",3228
"G47620","2006-2010","US",,,,,,,,,,,,,,,,"Warren, PA Micro Area","47620",,,,,,,,,,,,,,,,"31000US47620",,,"Warren, PA Micro Area",83900,"Warren, PA Micro Area",1982
"G47660","2006-2010","US",,,,,,,,,,,,,,,,"Warrensburg, MO Micro Area","47660",,,,,,,,,,,,,,,,"31000US47660",,,"Warrensburg, MO Micro Area",133100,"Warrensburg, MO Micro Area",4472
"G47700","2006-2010","US",,,,,,,,,,,,,,,,"Warsaw, IN Micro Area","47700",,,,,,,,,,,,,,,,"31000US47700",,,"Warsaw, IN Micro Area",134600,"Warsaw, IN Micro Area",3821
"G47780","2006-2010","US",,,,,,,,,,,,,,,,"Washington, IN Micro Area","47780",,,,,,,,,,,,,,,,"31000US47780",,,"Washington, IN Micro Area",97200,"Washington, IN Micro Area",8411
"G47820","2006-2010","US",,,,,,,,,,,,,,,,"Washington, NC Micro Area","47820",,,,,,,,,,,,,,,,"31000US47820",,,"Washington, NC Micro Area",107000,"Washington, NC Micro Area",10104
"G47900","2006-2010","US",,,,,,,,,,,,,,,,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","47900",,,,,,,,,,,,,,,,"31000US47900",,,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",416600,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",1318
"G47920","2006-2010","US",,,,,,,,,,,,,,,,"Washington Court House, OH Micro Area","47920",,,,,,,,,,,,,,,,"31000US47920",,,"Washington Court House, OH Micro Area",112200,"Washington Court House, OH Micro Area",3212
"G47940","2006-2010","US",,,,,,,,,,,,,,,,"Waterloo-Cedar Falls, IA Metro Area","47940",,,,,,,,,,,,,,,,"31000US47940",,,"Waterloo-Cedar Falls, IA Metro Area",120000,"Waterloo-Cedar Falls, IA Metro Area",1583
"G47980","2006-2010","US",,,,,,,,,,,,,,,,"Watertown, SD Micro Area","47980",,,,,,,,,,,,,,,,"31000US47980",,,"Watertown, SD Micro Area",124000,"Watertown, SD Micro Area",5517
"G48020","2006-2010","US",,,,,,,,,,,,,,,,"Watertown-Fort Atkinson, WI Micro Area","48020",,,,,,,,,,,,,,,,"31000US48020",,,"Watertown-Fort Atkinson, WI Micro Area",182500,"Watertown-Fort Atkinson, WI Micro Area",2852
"G48060","2006-2010","US",,,,,,,,,,,,,,,,"Watertown-Fort Drum, NY Micro Area","48060",,,,,,,,,,,,,,,,"31000US48060",,,"Watertown-Fort Drum, NY Micro Area",116800,"Watertown-Fort Drum, NY Micro Area",2711
"G48100","2006-2010","US",,,,,,,,,,,,,,,,"Wauchula, FL Micro Area","48100",,,,,,,,,,,,,,,,"31000US48100",,,"Wauchula, FL Micro Area",111000,"Wauchula, FL Micro Area",12160
"G48140","2006-2010","US",,,,,,,,,,,,,,,,"Wausau, WI Metro Area","48140",,,,,,,,,,,,,,,,"31000US48140",,,"Wausau, WI Metro Area",139500,"Wausau, WI Metro Area",1777
"G48180","2006-2010","US",,,,,,,,,,,,,,,,"Waycross, GA Micro Area","48180",,,,,,,,,,,,,,,,"31000US48180",,,"Waycross, GA Micro Area",77000,"Waycross, GA Micro Area",4206
"G48220","2006-2010","US",,,,,,,,,,,,,,,,"Weatherford, OK Micro Area","48220",,,,,,,,,,,,,,,,"31000US48220",,,"Weatherford, OK Micro Area",90000,"Weatherford, OK Micro Area",7175
"G48300","2006-2010","US",,,,,,,,,,,,,,,,"Wenatchee-East Wenatchee, WA Metro Area","48300",,,,,,,,,,,,,,,,"31000US48300",,,"Wenatchee-East Wenatchee, WA Metro Area",229700,"Wenatchee-East Wenatchee, WA Metro Area",5839
"G48460","2006-2010","US",,,,,,,,,,,,,,,,"West Plains, MO Micro Area","48460",,,,,,,,,,,,,,,,"31000US48460",,,"West Plains, MO Micro Area",94200,"West Plains, MO Micro Area",5143
"G48500","2006-2010","US",,,,,,,,,,,,,,,,"West Point, MS Micro Area","48500",,,,,,,,,,,,,,,,"31000US48500",,,"West Point, MS Micro Area",74500,"West Point, MS Micro Area",5503
"G48540","2006-2010","US",,,,,,,,,,,,,,,,"Wheeling, WV-OH Metro Area","48540",,,,,,,,,,,,,,,,"31000US48540",,,"Wheeling, WV-OH Metro Area",85600,"Wheeling, WV-OH Metro Area",1334
"G48580","2006-2010","US",,,,,,,,,,,,,,,,"Whitewater, WI Micro Area","48580",,,,,,,,,,,,,,,,"31000US48580",,,"Whitewater, WI Micro Area",198000,"Whitewater, WI Micro Area",3144
"G48620","2006-2010","US",,,,,,,,,,,,,,,,"Wichita, KS Metro Area","48620",,,,,,,,,,,,,,,,"31000US48620",,,"Wichita, KS Metro Area",115000,"Wichita, KS Metro Area",1089
"G48660","2006-2010","US",,,,,,,,,,,,,,,,"Wichita Falls, TX Metro Area","48660",,,,,,,,,,,,,,,,"31000US48660",,,"Wichita Falls, TX Metro Area",86700,"Wichita Falls, TX Metro Area",1599
"G48700","2006-2010","US",,,,,,,,,,,,,,,,"Williamsport, PA Metro Area","48700",,,,,,,,,,,,,,,,"31000US48700",,,"Williamsport, PA Metro Area",119200,"Williamsport, PA Metro Area",2126
"G48740","2006-2010","US",,,,,,,,,,,,,,,,"Willimantic, CT Micro Area","48740",,,,,,,,,,,,,,,,"31000US48740",,,"Willimantic, CT Micro Area",230100,"Willimantic, CT Micro Area",3580
"G48780","2006-2010","US",,,,,,,,,,,,,,,,"Williston, ND Micro Area","48780",,,,,,,,,,,,,,,,"31000US48780",,,"Williston, ND Micro Area",93800,"Williston, ND Micro Area",6374
"G48820","2006-2010","US",,,,,,,,,,,,,,,,"Willmar, MN Micro Area","48820",,,,,,,,,,,,,,,,"31000US48820",,,"Willmar, MN Micro Area",157400,"Willmar, MN Micro Area",4199
"G48900","2006-2010","US",,,,,,,,,,,,,,,,"Wilmington, NC Metro Area","48900",,,,,,,,,,,,,,,,"31000US48900",,,"Wilmington, NC Metro Area",205500,"Wilmington, NC Metro Area",2917
"G48940","2006-2010","US",,,,,,,,,,,,,,,,"Wilmington, OH Micro Area","48940",,,,,,,,,,,,,,,,"31000US48940",,,"Wilmington, OH Micro Area",125600,"Wilmington, OH Micro Area",4716
"G48980","2006-2010","US",,,,,,,,,,,,,,,,"Wilson, NC Micro Area","48980",,,,,,,,,,,,,,,,"31000US48980",,,"Wilson, NC Micro Area",111100,"Wilson, NC Micro Area",3826
"G49020","2006-2010","US",,,,,,,,,,,,,,,,"Winchester, VA-WV Metro Area","49020",,,,,,,,,,,,,,,,"31000US49020",,,"Winchester, VA-WV Metro Area",228500,"Winchester, VA-WV Metro Area",4860
"G49060","2006-2010","US",,,,,,,,,,,,,,,,"Winfield, KS Micro Area","49060",,,,,,,,,,,,,,,,"31000US49060",,,"Winfield, KS Micro Area",76900,"Winfield, KS Micro Area",3092
"G49100","2006-2010","US",,,,,,,,,,,,,,,,"Winona, MN Micro Area","49100",,,,,,,,,,,,,,,,"31000US49100",,,"Winona, MN Micro Area",159200,"Winona, MN Micro Area",3099
"G49180","2006-2010","US",,,,,,,,,,,,,,,,"Winston-Salem, NC Metro Area","49180",,,,,,,,,,,,,,,,"31000US49180",,,"Winston-Salem, NC Metro Area",143400,"Winston-Salem, NC Metro Area",1288
"G49260","2006-2010","US",,,,,,,,,,,,,,,,"Woodward, OK Micro Area","49260",,,,,,,,,,,,,,,,"31000US49260",,,"Woodward, OK Micro Area",95600,"Woodward, OK Micro Area",5510
"G49300","2006-2010","US",,,,,,,,,,,,,,,,"Wooster, OH Micro Area","49300",,,,,,,,,,,,,,,,"31000US49300",,,"Wooster, OH Micro Area",136800,"Wooster, OH Micro Area",2228
"G49340","2006-2010","US",,,,,,,,,,,,,,,,"Worcester, MA Metro Area","49340",,,,,,,,,,,,,,,,"31000US49340",,,"Worcester, MA Metro Area",282800,"Worcester, MA Metro Area",1742
"G49380","2006-2010","US",,,,,,,,,,,,,,,,"Worthington, MN Micro Area","49380",,,,,,,,,,,,,,,,"31000US49380",,,"Worthington, MN Micro Area",97200,"Worthington, MN Micro Area",5085
"G49420","2006-2010","US",,,,,,,,,,,,,,,,"Yakima, WA Metro Area","49420",,,,,,,,,,,,,,,,"31000US49420",,,"Yakima, WA Metro Area",149700,"Yakima, WA Metro Area",2689
"G49460","2006-2010","US",,,,,,,,,,,,,,,,"Yankton, SD Micro Area","49460",,,,,,,,,,,,,,,,"31000US49460",,,"Yankton, SD Micro Area",115500,"Yankton, SD Micro Area",4535
"G49500","2006-2010","PR",,,,,,,,,,,,,,,,"Yauco, PR Metro Area","49500",,,,,,,,,,,,,,,,"31000US49500",,,"Yauco, PR Metro Area",80600,"Yauco, PR Metro Area",1480
"G49540","2006-2010","US",,,,,,,,,,,,,,,,"Yazoo City, MS Micro Area","49540",,,,,,,,,,,,,,,,"31000US49540",,,"Yazoo City, MS Micro Area",70500,"Yazoo City, MS Micro Area",4615
"G49620","2006-2010","US",,,,,,,,,,,,,,,,"York-Hanover, PA Metro Area","49620",,,,,,,,,,,,,,,,"31000US49620",,,"York-Hanover, PA Metro Area",175500,"York-Hanover, PA Metro Area",1839
"G49660","2006-2010","US",,,,,,,,,,,,,,,,"Youngstown-Warren-Boardman, OH-PA Metro Area","49660",,,,,,,,,,,,,,,,"31000US49660",,,"Youngstown-Warren-Boardman, OH-PA Metro Area",100400,"Youngstown-Warren-Boardman, OH-PA Metro Area",1164
"G49700","2006-2010","US",,,,,,,,,,,,,,,,"Yuba City, CA Metro Area","49700",,,,,,,,,,,,,,,,"31000US49700",,,"Yuba City, CA Metro Area",246100,"Yuba City, CA Metro Area",5135
"G49740","2006-2010","US",,,,,,,,,,,,,,,,"Yuma, AZ Metro Area","49740",,,,,,,,,,,,,,,,"31000US49740",,,"Yuma, AZ Metro Area",142400,"Yuma, AZ Metro Area",4510
"G49780","2006-2010","US",,,,,,,,,,,,,,,,"Zanesville, OH Micro Area","49780",,,,,,,,,,,,,,,,"31000US49780",,,"Zanesville, OH Micro Area",111100,"Zanesville, OH Micro Area",3035
